51593	SRRT
7531	YWHAE
51594	NBAS
55746	NUP133
7532	YWHAG
55920	RCC2
55922	NKRF
57470	LRRC47
381	ARF5
55147	RBM23
6176	RPLP1
6175	RPLP0
6173	RPL36A
6170	RPL39
10180	RBM6
448834	KPRP
10989	IMMT
51622	CCZ1
7866	IFRD2
10985	GCN1
5872	RAB13
9967	THRAP3
60488	MRPS35
5371	PML
60481	ELOVL5
2193	FARSA
55818	KDM3A
4635	MYL4
2197	FAU
90809	TMEM55B
219927	MRPL21
2201	FBN2
57674	RNF213
81608	FIP1L1
80777	CYB5B
80775	TMEM177
9509	ADAMTS2
9500	MAGED1
79836	LONRF3
7846	TUBA1A
7841	MOGS
161	AP2A2
163	AP2B1
4839	NOP2
3688	ITGB1
4830	NME1
4522	MTHFD1
4836	NMT1
90480	GADD45GIP1
57038	RARS2
85293	KRTAP3-3
6191	RPS4X
6192	RPS4Y1
9439	MED23
26046	LTN1
9616	RNF7
9343	EFTUD2
5298	PI4KB
134147	CMBL
9349	RPL23
10165	SLC25A13
64324	NSD1
9183	ZW10
83858	ATAD3B
10360	NPM3
5052	PRDX1
7203	CCT3
57050	UTP3
81542	TMX1
6222	RPS18
6223	RPS19
6227	RPS21
6224	RPS20
10768	AHCYL1
6228	RPS23
6229	RPS24
57505	AARS2
101929876	LOC101929876
26958	COPG2
84656	GLYR1
26953	RANBP6
54998	AURKAIP1
1608	DGKG
1975	EIF4B
1973	EIF4A1
808	CALM3
801	CALM1
805	CALM2
8854	ALDH1A2
113251	LARP4
89941	RHOT2
9733	SART3
3320	HSP90AA1
53407	STX18
10211	FLOT1
3326	HSP90AB1
10212	DDX39A
3329	HSPD1
80829	ZFP91
1770	DNAH9
347733	TUBB2B
9736	USP34
10189	ALYREF
1778	DYNC1H1
55700	MAP7D1
8148	TAF15
1159	CKMT1B
8636	SSNA1
23071	ERP44
92856	IMP4
23077	MYCBP2
23076	RRP1B
1153	CIRBP
6993	DYNLT1
5518	PPP2R1A
54882	ANKHD1
339230	CCDC137
5516	PPP2CB
29127	RACGAP1
59	ACTA2
58	ACTA1
11102	RPP14
3035	HARS
11100	HNRNPUL1
3030	HADHA
3032	HADHB
52	ACP1
537	ATP6AP1
535	ATP6V0A1
11103	KRR1
22870	PPP6R1
79731	NARS2
51493	RTCB
539	ATP5O
83874	TBC1D10A
8036	SHOC2
319101	KRT73
5603	MAPK13
9631	NUP155
9991	PTBP3
9990	SLC12A6
8520	HAT1
8526	DGKE
9997	SCO2
11034	DSTN
25962	KIAA1429
6510	SLC1A5
26608	TBL2
55133	SRBD1
55131	RBM28
23499	MACF1
65993	MRPS34
8454	CUL1
8453	CUL2
23256	SCFD1
8458	TTF2
6426	SRSF1
6427	SRSF2
4298	MLLT1
4297	KMT2A
6428	SRSF3
30968	STOML2
23382	AHCYL2
55003	PAK1IP1
79734	KCTD17
7544	ZFY
221400	TDRD6
63931	MRPS14
4998	ORC1
6169	RPL38
6168	RPL37A
81567	TXNDC5
55794	DDX28
6161	RPL32
6160	RPL31
6165	RPL35A
6164	RPL34
6167	RPL37
6166	RPL36AL
51631	LUC7L2
10999	SLC27A4
51639	SF3B6
10994	ILVBL
84811	BUD13
10992	SF3B2
4744	NEFH
5868	RAB5A
55646	LYAR
102724594	LOC102724594
27125	AFF4
60493	FASTKD5
2332	FMR1
60496	AASDHPPT
2182	ACSL4
2181	ACSL3
2180	ACSL1
224	ALDH3A2
57647	DHX37
402317	OR2A42
6690	SPINK1
51121	RPL26L1
51123	ZNF706
372	ARCN1
90580	C19orf52
221955	DAGLB
6137	RPL13
6341	SCO1
51663	ZFR
85441	HELZ2
4513	COX2
6187	RPS2
56061	UBFD1
6185	RPN2
6184	RPN1
6183	MRPS12
6182	MRPL12
6181	RPLP2
64951	MRPS24
26056	RAB11FIP5
26057	ANKRD17
6189	RPS3A
6188	RPS3
9601	PDIA4
57332	CBX8
9354	UBE4A
10171	RCL1
10376	TUBA1B
222194	RSBN1L
22824	HSPA4L
22820	COPG1
8994	LIMD1
10772	SRSF10
6238	RRBP1
9513	FXR2
9512	PMPCB
6235	RPS29
6234	RPS28
6236	RRAD
6231	RPS26
6230	RPS25
63893	UBE2O
6232	RPS27
6513	SLC2A1
113457	TUBA3D
29080	CCDC59
9774	BCLAF1
10514	MYBBP1A
7307	U2AF1
83443	SF3B5
54503	ZDHHC13
54505	DHX29
811	CALR
813	CALU
3337	DNAJB1
5464	PPA1
1496	CTNNA2
10208	USPL1
3202	HOXA5
79039	DDX54
5261	PHKG2
375790	AGRN
8602	NOP14
284217	LAMA1
8607	RUVBL1
8604	SLC25A12
11137	PWP1
25885	POLR1A
54039	PCBP3
79724	ZNF768
91452	ACBD5
3028	HSD17B10
1019	CDK4
522	ATP5J
523	ATP6V1A
8733	GPAA1
83478	ARHGAP24
8518	IKBKAP
84272	YIPF4
26073	POLDIP2
84273	NOA1
4350	MPG
8288	EPX
25973	PARS2
25979	DHRS7B
6500	SKP1
55127	HEATR1
23066	CAND2
23060	ZNF609
23061	TBC1D9B
4905	NSF
23481	PES1
50999	TMED5
11340	EXOSC8
8467	SMARCA5
23244	PDS5A
23246	BOP1
8352	HIST1H3C
51021	MRPS16
51020	HDDC2
51023	MRPS18C
6434	TRA2B
5708	PSMD2
6432	SRSF7
6431	SRSF6
6430	SRSF5
5704	PSMC4
5705	PSMC5
5706	PSMC6
5707	PSMD1
5700	PSMC1
5701	PSMC2
5702	PSMC3
23392	KIAA0368
166968	MIER3
126298	IRGQ
7555	CNBP
221613	HIST1H2AA
55272	IMP3
55788	LMBRD1
26284	ERAL1
6037	RNASE3
286053	NSMCE2
6421	SFPQ
4174	MCM5
4175	MCM6
4176	MCM7
389421	LIN28B
4170	MCL1
4172	MCM3
4173	MCM4
201161	CENPV
201163	FLCN
55651	NHP2
51337	THEM6
5813	PURA
5814	PURB
51333	ZNF771
51807	TUBA8
51806	CALML5
56655	POLE4
6429	SRSF4
4619	MYH1
51422	PRKAG2
57650	KIAA1524
10057	ABCC5
5926	ARID4A
51150	SDF4
5928	RBBP4
5929	RBBP5
124245	ZC3H18
142	PARP1
143	PARP4
6924	TCEB3
645345	CHCHD2P9
4508	ATP6
26065	LSM14A
64949	MRPS26
254251	LCORL
2530	FUT8
2710	GK
9367	RAB9A
7227	TRPS1
7378	UPP1
10342	TFG
10693	CCT6B
22834	ZNF652
10694	CCT8
1832	DSP
337874	HIST2H2BD
3796	KIF2A
337873	HIST2H2BC
192666	KRT24
10749	KIF1C
9567	GTPBP1
6241	RRM2
10527	IPO7
10526	IPO8
10525	HYOU1
163786	SASS6
10523	CHERP
10521	DDX17
84630	TTBK1
10528	NOP56
114034	TOE1
8879	SGPL1
8878	SQSTM1
7317	UBA1
7316	UBC
7311	UBA52
54512	EXOSC4
54514	DDX4
134430	WDR36
821	CANX
84522	JAGN1
10236	HNRNPR
3308	HSPA4
3309	HSPA5
3306	HSPA2
5495	PPM1B
3304	HSPA1B
10238	DCAF7
3303	HSPA1A
3301	DNAJA1
49855	SCAPER
5250	SLC25A3
5251	PHEX
1717	DHCR7
790	CAD
1718	DHCR24
83897	KRTAP3-2
83896	KRTAP3-1
112714	TUBA3E
11128	POLR3A
79751	SLC25A22
3018	HIST1H2BB
7148	TNXB
1994	ELAVL1
3012	HIST1H2AE
3013	HIST1H2AD
26999	CYFIP2
51637	C14orf166
3017	HIST1H2BD
3014	H2AFX
8729	GBF1
56681	SAR1A
29927	SEC61A1
8723	SNX4
515	ATP5F1
8724	SNX3
8727	CTNNAL1
29920	PYCR2
114880	OSBPL6
8506	CNTNAP1
8508	NIPSNAP1
23122	CLASP2
8292	COLQ
8295	TRRAP
8294	HIST1H4I
4343	MOV10
11018	TMED1
2885	GRB2
11016	ATF7
790955	UQCC3
25983	NGDN
8614	STC2
23012	STK38L
338785	KRT79
23016	EXOSC7
9972	NUP153
3872	KRT17
3875	KRT18
11331	PHB2
26521	TIMM8B
11335	CBX3
11338	U2AF2
26528	DAZAP1
8471	IRS4
23234	DNAJC9
6400	SEL1L
5719	PSMD13
5718	PSMD12
5717	PSMD11
5716	PSMD10
5714	PSMD8
5713	PSMD7
5710	PSMD4
54927	CHCHD3
6745	SSR1
4763	NF1
84833	USMG5
6741	SSB
6742	SSBP1
26292	MYCBP
6748	SSR4
5709	PSMD3
115939	TSR3
96459	FNIP1
51329	ARL6IP4
51495	HACD3
51490	C9orf114
51491	NOP16
55661	DDX27
55660	PRPF40A
64794	DDX31
56311	ANKRD7
55681	SCYL2
80709	AKNA
7184	HSP90B1
5936	RBM4
5935	RBM3
5931	RBBP7
51142	CHCHD2
51143	DYNC1LI1
51144	HSD17B12
7812	CSDE1
54938	SARS2
7818	DAP3
85395	FAM207A
2091	FBL
7249	TSC2
3654	IRAK1
64976	MRPL40
64975	MRPL41
645974	PABPC1L2B
2521	FUS
140465	MYL6B
8969	HIST1H2AG
64978	MRPL38
57221	ARFGEF3
57222	ERGIC1
26273	FBXO3
26270	FBXO6
26278	SACS
9379	NRXN2
9378	NRXN1
5067	CNTN3
9373	PLAA
9377	COX5A
7965	AIMP2
10682	EBP
10687	PNMA2
56886	UGGT1
1829	DSG2
1828	DSG1
1825	DSC3
1824	DSC2
337867	UBAC2
23592	LEMD3
4974	OMG
4976	OPA1
5393	EXOSC9
10531	PITRM1
203111	ERICH5
10534	SSSCA1
337880	KRTAP11-1
5394	EXOSC10
3276	PRMT1
83955	NACAP1
9716	AQR
22993	HMGXB3
22990	PCNX
8886	DDX18
84286	TMEM175
84284	NTPCR
10927	SPIN1
9261	MAPKAPK2
7025	NR2F1
2353	FOS
3311	HSPA7
3310	HSPA6
3313	HSPA9
3312	HSPA8
137814	NKX2-6
9391	CIAO1
1729	DIAPH1
5245	PHB
55898	UNC45A
85865	GTPBP10
375775	PNPLA7
60	ACTB
3007	HIST1H1D
3006	HIST1H1C
51574	LARP7
3009	HIST1H1B
3008	HIST1H1E
7157	TP53
79748	LMAN1L
7150	TOP1
509	ATP5C1
506	ATP5B
9397	NMT2
79568	C2orf47
30000	TNPO2
23640	HSPBP1
8065	CUL5
23133	PHF8
23131	GPATCH8
196374	KRT78
6520	SLC3A2
8266	UBL4A
11068	CYB561D2
25994	HIGD1A
2896	GRN
1106	CHD2
8661	EIF3A
8662	EIF3B
8663	EIF3C
8664	EIF3D
8665	EIF3F
8666	EIF3G
8667	EIF3H
8668	EIF3I
1459	CSNK2A2
1108	CHD4
3868	KRT16
4085	MAD2L1
57380	MRS2
3861	KRT14
3860	KRT13
3866	KRT15
91949	COG7
65083	NOL6
22827	PUF60
126695	KDF1
26517	TIMM13
23223	RRP12
8402	SLC25A11
11329	STK38
7570	ZNF22
338323	NLRP14
51009	DERL2
9816	URB2
5725	PTBP1
3913	LAMB2
55627	SMPD4
55210	ATAD3A
55215	FANCI
6730	SRP68
6732	SRPK1
6733	SRPK2
23352	UBR4
23353	SUN1
23350	U2SURP
6737	TRIM21
81550	TDRD3
8318	CDC45
192111	PGAM5
8086	AAAS
8087	FXR1
5832	ALDH18A1
4925	NUCB2
5830	PEX5
10885	WDR3
9928	KIF14
51318	MRPL35
4035	LRP1
55505	NOP10
213	ALB
64786	TBC1D15
8335	HIST1H2AB
219	ALDH1B1
55697	VAC14
55695	NSUN5
55692	LUC7L
4038	LRP4
26058	GIGYF2
93380	MMGT1
5902	RANBP1
5903	RANBP2
5901	RAN
25777	SUN2
56257	MEPCE
56255	TMX4
51778	MYOZ2
3489	IGFBP6
57129	MRPL47
57695	USP37
57696	DDX55
3482	IGF2R
57122	NUP107
9904	RBM19
554313	HIST2H4B
3646	EIF3E
64960	MRPS15
4716	NDUFB10
64963	MRPS11
64965	MRPS9
64968	MRPS6
64969	MRPS5
6390	SDHB
6396	SEC13
64146	PDF
140706	CCM2L
140707	BRI3BP
10179	RBM7
2771	GNAI2
80198	MUS81
9493	KIF23
9147	NEMF
102724334	LOC102724334
5690	PSMB2
79968	WDR76
53938	PPIL3
5691	PSMB3
2177	FANCD2
2175	FANCA
162417	NAGS
9545	RAB3D
113263	GLCCI1
84295	PHF6
1937	EEF1G
10038	PARP2
64210	MMS19
1938	EEF2
84298	LLPH
55027	HEATR3
347862	PDDC1
64219	PJA1
55754	TMEM30A
22984	PDCD11
8899	PRPF4B
7371	UCK2
8894	EIF2S2
54539	NDUFB11
340529	PABPC1L2A
54534	MRPL50
26986	PABPC1
54536	EXOC6
54537	FAM35A
112802	KRT71
152137	CCDC50
9031	BAZ1B
9037	SEMA5A
7019	TFAM
29097	CNIH4
29093	MRPL22
5238	PGM3
64318	NOC3L
1736	DKC1
84617	TUBB6
29896	TRA2A
29894	CPSF1
79080	CCDC86
79084	WDR77
3070	HELLS
79188	TMEM43
6885	MAP3K7
3077	HFE
1025	CDK9
7168	TPM1
83743	GRWD1
79776	ZFHX4
1029	CDKN2A
83987	CCDC8
83986	ITFG3
79171	RBM42
23109	DDN
1209	CLPTM1
1207	CLNS1A
23107	MRPS27
59345	GNB4
5644	PRSS1
8270	LAGE3
84233	TMEM126A
3105	HLA-A
3106	HLA-B
3107	HLA-C
29074	MRPL18
23212	RRS1
23211	ZC3H4
6780	STAU1
55193	PBRM1
10973	ASCC3
23581	CASP14
488	ATP2A2
487	ATP2A1
11316	COPE
483	ATP1B3
481	ATP1B1
51018	RRP15
51010	EXOSC3
9804	TOMM20
9801	MRPL19
89874	SLC25A21
6233	RPS27A
25833	POU2F3
7745	ZKSCAN8
126208	ZNF787
3921	RPSA
51520	LARS
6727	SRP14
6726	SRP9
23365	ARHGEF12
136227	COL26A1
23369	PUM2
5822	PWP2
5825	ABCD3
5824	PEX19
11260	XPOT
93621	MRFAP1
4140	MARK3
8099	CDK2AP1
3856	KRT8
3857	KRT9
3854	KRT6B
3855	KRT7
3852	KRT5
3853	KRT6A
3850	KRT3
3851	KRT4
3858	KRT10
3859	KRT12
11146	GLMN
10291	SF3A1
3005	H1F0
6659	SOX4
51167	CYB5R4
6653	SORL1
6651	SON
55227	LRRC1
55226	NAT10
10808	HSPH1
10806	SDCCAG8
5913	RAPSN
140801	RPL10L
166863	RBM46
197	AHSG
191	AHCY
140807	KRT72
6386	SDCBP
64682	ANAPC1
6389	SDHA
6388	SDF2
2547	XRCC6
117159	DCD
1107	CHD3
26097	CHTOP
57592	ZNF687
26090	ABHD12
8881	CDC16
1457	CSNK2A1
64425	POLR1E
5000	ORC4
1452	CSNK1A1
2762	GMDS
153090	DAB2IP
7903	ST8SIA4
7905	REEP5
6272	SORT1
904	CCNT1
79954	NOL10
6279	S100A8
6278	S100A7
908	CCT6A
9551	ATP5J2
9553	MRPL33
4625	MYH7
2617	GARS
9730	VPRBP
54495	TMX3
9735	KNTC1
122046	TEX26
9739	SETD1A
54499	TMCO1
2618	GART
10799	RPP40
5139	PDE3A
10026	PIGK
10797	MTHFD2
10023	FRAT1
857	CAV1
723790	HIST2H2AA4
54819	ZCCHC10
57379	AICDA
54814	QPCTL
29088	MRPL15
10248	POP7
57662	CAMSAP3
7001	PRDX2
10240	MRPS31
10241	CALCOCO2
10245	TIMM17B
54915	YTHDF1
8934	RAB29
133060	OTOP1
8933	FAM127A
740	MRPL49
741	ZNHIT2
746	TMEM258
29889	GNL2
6890	TAP1
6894	TARBP1
6897	TARS
2948	GSTM4
11328	FKBP9
57805	CCAR2
5356	PLRG1
83752	LONP2
5352	PLOD2
5351	PLOD1
79760	GEMIN7
83759	RBM4B
5359	PLSCR1
56342	PPAN
388551	CEACAM16
79786	KLHL36
348995	NUP43
11047	ADRM1
54107	POLE3
161198	CLEC14A
8243	SMC1A
8241	RBM10
148867	SLC30A7
23029	RBM34
23020	SNRNP200
23753	SDF2L1
23204	ARL6IP1
10200	MPHOSPH6
1302	COL11A2
1303	COL12A1
55182	RNF220
23759	PPIL2
84991	RBM17
27042	DIEXF
27043	PELP1
5742	PTGS1
498	ATP5A1
23598	PATZ1
495	ATP4A
490	ATP2B1
5584	PRKCI
23	ABCF1
55052	MRPL20
221472	FGD2
5589	PRKCSH
25824	PRDX5
55178	RNMTL1
23112	TNRC6B
92140	MTDH
23118	TAB2
10657	KHDRBS1
221496	LEMD2
3939	LDHA
10197	PSME3
92815	HIST3H2A
3930	LBR
60558	GUF1
8332	HIST1H2AL
8330	HIST1H2AK
8331	HIST1H2AJ
8336	HIST1H2AM
8337	HIST2H2AA3
8334	HIST1H2AC
11273	ATXN2L
8338	HIST2H2AC
8339	HIST1H2BG
6711	SPTBN1
4139	MARK1
51373	MRPS17
4131	MAP1B
9908	G3BP2
5692	PSMB4
5693	PSMB5
3843	IPO5
3842	TNPO1
5694	PSMB6
3849	KRT2
3848	KRT1
56915	EXOSC5
116541	MRPL54
116540	MRPL53
124995	MRPL10
51196	PLCE1
51191	HERC5
6667	SP1
55234	SMU1
51755	CDK12
5965	RECQL
51203	NUSAP1
51202	DDX47
2288	FKBP4
56980	PRDM10
90957	DHX57
85235	HIST1H2AH
85236	HIST1H2BK
64983	MRPL32
64981	MRPL34
27316	RBMX
10906	TRAFD1
57215	THAP11
26227	PHGDH
64434	NOM1
2597	GAPDH
64432	MRPS25
9126	SMC3
9128	PRPF4
9129	PRPF3
5034	P4HB
5033	P4HA1
10653	SPINT2
4794	NFKBIE
4436	MSH2
7917	BAG6
7916	PRRC2A
4942	OAT
6280	S100A9
53918	PELO
26135	SERBP1
57106	NAT14
6048	RNF5
23456	ABCB10
54487	DGCR8
2628	GATM
4150	MAZ
9238	TBRG4
9584	RBM39
10011	SRA1
1915	EEF1A1
4154	MBNL1
865	CBFB
10625	IVNS1ABP
2027	ENO3
2023	ENO1
84188	FAR1
10492	SYNCRIP
10273	STUB1
53347	UBASH3A
5214	PFKP
10476	ATP5H
5213	PFKM
5211	PFKL
9053	MAP7
5218	CDK14
51091	SEPSECS
8924	HERC2
84365	NIFK
22891	ZNF365
22894	DIS3
351	APP
728378	POTEF
72	ACTG2
71	ACTG1
70	ACTC1
3054	HCFC1
2976	GTF3C2
2975	GTF3C1
1041	CDSN
1047	CLGN
3029	HAGH
222068	TMED4
10391	CORO2B
219736	STOX1
79159	NOL12
147746	HIPK4
667	DST
1267	CNP
661	POLR3D
11056	DDX52
9588	PRDX6
1468	SLC25A10
114971	PTPMT1
8653	DDX3Y
8655	DYNLL1
1460	CSNK2B
521	ATP5I
1315	COPB1
1314	COPA
1312	COMT
8437	RASAL1
144108	SPTY2D1
23761	PISD
284119	PTRF
6446	SGK1
51566	ARMCX3
9821	RB1CC1
23567	ZNF346
23560	GTPBP4
165055	CCDC138
5591	PRKDC
5594	MAPK1
25813	SAMM50
23163	GGA3
23165	NUP205
25814	ATXN10
7726	TRIM26
6722	SRF
55735	DNAJC11
170506	DHX36
8329	HIST1H2AI
23304	UBR2
51366	UBR5
9919	SEC16A
55914	ERBB2IP
65008	MRPL1
100526737	RBM14-RBM4
5689	PSMB1
5688	PSMA7
5685	PSMA4
5684	PSMA3
5687	PSMA6
65003	MRPL11
65005	MRPL9
5682	PSMA1
64750	SMURF2
253782	CERS6
340542	BEX5
23411	SIRT1
4057	LTF
23787	MTCH1
4052	LTBP1
8287	USP9Y
51187	RSL24D1
51184	GPN3
23788	MTCH2
51181	DCXR
51747	LUC7L3
5976	UPF1
56993	TOMM22
60528	ELAC2
2296	FOXC1
56997	ADCK3
10813	UTP14A
10270	AKAP8
10916	MAGED2
10810	WASF3
10911	UTS2
200316	APOBEC3F
10919	EHMT2
5297	PI4KA
9131	AIFM1
2584	GALK1
9136	RRP9
2580	GAK
29956	CERS2
10644	IGF2BP2
10313	RTN3
10642	IGF2BP1
10643	IGF2BP3
57003	CCDC47
4440	MSI1
6194	RPS6
3728	JUP
5294	PIK3CG
4686	NCBP1
57488	ESYT2
79934	ADCK4
26121	PRPF31
2103	ESRRB
2101	ESRRA
6051	RNPEP
80273	GRPEL1
10005	ACOT8
5111	PCNA
5110	PCMT1
54474	KRT20
162605	KRT28
2631	GBAS
10009	ZBTB33
9229	DLGAP1
124540	MSI2
83693	HSDL1
9221	NOLC1
1537	CYC1
100287932	TIMM23
54876	DCAF16
874	CBR3
875	CBS
871	SERPINH1
205564	SENP5
10489	LRRC41
203068	TUBB
10480	EIF3M
10482	NXF1
4841	NONO
891	CCNB1
10262	SF3B4
84790	TUBA1C
10465	PPIH
5209	PFKFB3
9045	RPL14
121441	NEDD1
84319	CMSS1
1965	EIF2S1
84311	MRPL45
84310	C7orf50
23140	ZZEF1
80308	FLAD1
54726	OTUD4
2962	GTF2F1
1781	DYNC1I2
1783	DYNC1LI2
2969	GTF2I
1786	DNMT1
7112	TMPO
440026	TMEM41B
161424	NOP9
3045	HBD
6193	RPS5
57827	C6orf47
1072	CFL1
1678	TIMM8A
346528	OR2A1
57568	SIPA1L2
147007	TMEM199
672	BRCA1
409	ARRB2
29997	GLTSCR2
342574	KRT27
1327	COX4I1
4637	MYL6
23770	FKBP8
2495	FTH1
1329	COX5B
8683	SRSF9
8687	KRT38
8342	HIST1H2BM
9859	CEP170
8688	KRT37
8689	KRT36
8340	HIST1H2BL
196441	ZFC3H1
91582	RPS19BP1
8346	HIST1H2BI
50808	AK3
25804	LSM4
23178	PASK
50804	MYEF2
3959	LGALS3BP
55720	TSR1
3954	LETM1
8358	HIST1H3B
8359	HIST1H4A
8350	HIST1H3A
8351	HIST1H3D
11218	DDX20
8353	HIST1H3E
8354	HIST1H3I
8355	HIST1H3G
8356	HIST1H3J
8357	HIST1H3H
114294	LACTB
51351	ZNF117
51350	KRT76
126328	NDUFA11
2475	MTOR
51433	ANAPC5
10890	RAB10
23404	EXOSC2
23405	DICER1
6605	SMARCE1
6606	SMN1
6607	SMN2
10857	PGRMC1
10856	RUVBL2
27247	NFU1
27248	ERLEC1
4069	LYZ
65109	UPF3B
27089	UQCRQ
94081	SFXN1
3609	ILF3
3608	ILF2
63971	KIF13A
25797	QPCT
3891	KRT85
440689	HIST2H2BF
51647	FAM96B
27338	UBE2S
27339	PRPF19
51642	MRPL48
27335	EIF3K
51649	MRPS23
27332	ZNF638
7283	TUBG1
7280	TUBB2A
219293	ATAD3C
64419	MTMR14
7284	TUFM
344805	TMPRSS7
9100	USP10
1894	ECT2
3735	KARS
4691	NCL
4926	NUMA1
